Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 15193
Event count: 21058295430

Overhead  Symbol
0.02%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>::Scalar const&)
0.02%     Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>, 4, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>&)
0.02%     VenusTrackingLiveEngine::CopyCurrentFrameToPreviousFrame()
0.02%     LocalBinaryFeature::CreateEntry(int)
0.02%     RotateToFrontalFaceShape(int, int, int, int, FrameData*, FaceDataInfo*)
0.02%     VenusTrackingLiveEngine::SetAnalyzingFrame(unsigned char*, int, int, int, unsigned char*, int, bool, int, bool, bool)
0.01%     ippiCopy_8u_C1R(unsigned char const*, int, unsigned char*, int, IppiSize)
0.01%     Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>::JacobiSVD(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, unsigned int)
0.01%     ChMatrix<float>::Transpose()
0.01%     MorphologyTool::Erode(unsigned char*, int, int)
0.01%     HeadPoseProcessor::GetProjectedPoints(VN_Point32f*)
0.01%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::ColPivHouseholderQR(long, long)
0.01%     FaceAlignMotionSmoother::SmoothShapeComponentWithEarlobe(MakeupLive_FaceAlignData&, VN_Point32f&, std::__ndk1::deque<FaceAlignMotionSmootherDataWithEarlobe, std::__ndk1::allocator<FaceAlignMotionSmootherDataWithEarlobe> >&, int*, int, int*, int, float&, int, bool)
0.01%     clapack_SolveLinearEquations(ChMatrix<double>&, ChMatrix<double> const&, ChMatrix<double> const&, int, int)
0.01%     FaceAlignMotionSmoother::SmoothEarlobe(VN_Point32f&, VN_Point32f&)
0.01%     libvenus_tracking.so[+97700]
0.01%     hyReleaseImage(HyImage**)
0.01%     FaceAlignMotionSmoother::PushBackAlginDataForPreSmooth(MakeupLive_FaceAlignData const&)
0.01%     VenusTrackingLiveEngine::TrackYUV420Biplanar(unsigned char*, int, int, int, unsigned char*, int, bool, int, bool, bool)
0.01%     MorphologyTool::Initialize(int, int)
0.01%     VenusTrackingLiveEngine::CopyMetadataToOutput()
0.01%     RefineCloseEyePoint(FrameData*, FaceDataInfo*)
0.01%     libvenus_tracking.so[+9ed88]
0.01%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >(Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&)
0.01%     ConvertRGBToHSL(float, float, float, float&, float&, float&)
0.01%     Histogram::DarkIndexOfPercent(float)
0.01%     ProjectionTransform::ProjectionTransform(float const*, float const*, ChMatrix<float> const&)
0.01%     Histogram::BrightIndexOfPercent(float)
0.01%     FaceAlignMotionSmoother::SmoothShapeAnchor(MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, float&, int)
0.01%     Eigen::internal::qr_preconditioner_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2, 0, true>::run(Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&)
0.01%     MorphologyTool::InitialThread()
0.01%     PnPSolver::UndistortPoints(std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&, ChMatrix<float>&, ChMatrix<float>&)
0.01%     libvenus_tracking.so[+9eddc]
0.01%     PnPSolver::MakeEPnPPointVectors(std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, ChMatrix<float>&, ChMatrix<float>&, float const*, std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> >&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&)
0.01%     SplineParabolicPolarTransform::SplineParabolicPolarTransform()
0.01%     FaceAlignMotionSmoother::MergeMouthResult(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&)
0.01%     Eigen::MatrixBase<Eigen::Map<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, Eigen::Stride<0, 0> > >::colPivHouseholderQr() const
0.01%     VenusTrackingLiveEngine::CheckLBFFaceShapeIsOK(HyImage*, LBFRegFaceShape32f const&, int, bool, int, bool)
0.01%     LevMarqOptimizer::LevMarqOptimizer(int, ChMatrix<float> const&)
0.01%     HeadPoseProcessor::DeterminePoseSmoothWeight(HP_Parameters const&)
0.00%     ComputeFaceBoundingRect(LBFRegFaceShape32f const&, int, int)
0.00%     std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >::__add_back_capacity()
0.00%     LocalBinaryFeature::~LocalBinaryFeature()
0.00%     PnPSolver::SolvePnP(std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, std::__ndk1::vector<float, std::__ndk1::allocator<float> > const&, ChMatrix<float>&, ChMatrix<float>&, ChMatrix<float>&, ChMatrix<float>&, bool)
0.00%     HeadPoseProcessor::InterpolateHeadModels(MakeupLive_FaceAlignData const&)
0.00%     FaceAlignMotionSmoother::SetFrameInfo(int, int)
0.00%     PThreadControlShell::~PThreadControlShell()
0.00%     LeftRightFlipNormalizedCoordinate(VN_Point32f)
0.00%     ShapeHomographyComuter::~ShapeHomographyComuter()
0.00%     FaceAlignMotionSmoother::GetShapeComponentStrength(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData const&, float*, float*, float*)
0.00%     Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>&)
0.00%     ComputeFaceBoundingRectNoRestrict(LBFRegFaceShape32f const&)
0.00%     VenusTrackingLiveEngine::Thread_ImageResizeAndRotate(void*)
0.00%     VenusTrackingLiveEngine::Thread_BadLighting(void*)
