Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 16056
Event count: 23287359340

Overhead  Symbol
0.02%     RodriguesRotationTransform::ToMatrix(float const*, ChMatrix<float>&)
0.02%     ChMatrix<float>::Transpose()
0.02%     FaceAlignMotionSmoother::PreSmooth(MakeupLive_FaceAlignData&, int, bool, bool)
0.02%     HeadPoseProcessor::SetAlgorithmSetting(bool, MakeupLive_FaceAlignData const&, VN_HeadPoseSetting const*, bool*)
0.02%     FaceAlignMotionSmoother::MergeMouthResult(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&)
0.02%     FaceAlignMotionSmoother::SmoothShapeComponentWithEarlobe(MakeupLive_FaceAlignData&, VN_Point32f&, std::__ndk1::deque<FaceAlignMotionSmootherDataWithEarlobe, std::__ndk1::allocator<FaceAlignMotionSmootherDataWithEarlobe> >&, int*, int, int*, int, float&, int, bool)
0.02%     hyGetImageROI(HyImage const*)
0.02%     Eigen::internal::qr_preconditioner_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2, 0, true>::run(Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&)
0.02%     VenusTrackingLiveEngine::GetRotationFlipCorrectedMetaData(MetaData*)
0.02%     hyCreateImage(HySize const&, int, int)
0.02%     VenusTrackingLiveEngine::CheckLBFFaceShapeIsOK(HyImage*, LBFRegFaceShape32f const&, int, bool, int, bool)
0.02%     FaceAlignMotionSmoother::MergeContourResult(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&)
0.02%     PnPSolver::UndistortPoints(std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&, ChMatrix<float>&, ChMatrix<float>&)
0.02%     FaceAlignMotionSmoother::GetShapeComponentStrength(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData const&, float*, float*, float*)
0.02%     hyReleaseImage(HyImage**)
0.02%     Histogram::GetAverage()
0.02%     MorphologyTool::~MorphologyTool()
0.02%     PThreadControlShell::~PThreadControlShell()
0.01%     VenusTrackingLiveEngine::DoFaceAlign()
0.01%     MorphologyTool::MorphologyTool()
0.01%     FaceAlignMotionSmoother::SmoothShapeComponentEarlobe(MakeupLive_FaceAlignData&, VN_Point32f&, std::__ndk1::deque<FaceAlignMotionSmootherDataWithEarlobe, std::__ndk1::allocator<FaceAlignMotionSmootherDataWithEarlobe> >&, int*, int, float&, int, bool)
0.01%     ComputeFaceBoundingRect(LBFRegFaceShape32f const&, int, int)
0.01%     VenusTrackingLiveEngine::CopyCurrentFrameToPreviousFrame()
0.01%     VenusTrackingLiveEngine::ProcessFrame()
0.01%     FaceAlignMotionSmoother::AdjustEyebrowMV(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData&, float const*)
0.01%     PnPSolver::MakeEPnPPointVectors(std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, ChMatrix<float>&, ChMatrix<float>&, float const*, std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> >&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&)
0.01%     ParabolicSpline::ParabolicSpline(HyPoint2D32f const&, HyPoint2D32f const&)
0.01%     FaceAlignMotionSmoother::SmoothEyeByCenterAndRotate(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, bool)
0.01%     FaceAlignMotionSmoother::SmoothShapeAnchor(MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, float&, int)
0.01%     LocalBinaryFeature::~LocalBinaryFeature()
0.01%     HeadPoseProcessor::ComputeHeadPoseLive(MakeupLive_FaceAlignData const&, float*, VN_HeadPoseSetting const*, bool*)
0.01%     LevMarqOptimizer::~LevMarqOptimizer()
0.01%     ConvertFrontalToFrameAlignData(VN_Point32f const*, VN_Point32f*, int, bool, int, int, int, int const*, int)
0.01%     LocalBinaryFeature::LocalBinaryFeature(int)
0.01%     hySetImageData(HyImage*, unsigned char*, int)
0.01%     VenusTrackingLiveEngine::CheckTrackingFaceNumber()
0.01%     ShapeHomographyComuter::ShapeHomographyComuter()
0.01%     non-virtual thunk to VenusTrackingLiveEngine::SetPreviousFacePoseInfo(bool const*, VN_FacePoseInfo const*)
0.01%     non-virtual thunk to VenusTrackingLiveEngine::GetAlignSmoothStrengths(int, float*)
0.01%     Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>, 4, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>&)
0.01%     libvenus_tracking.so[+9ed88]
0.01%     FrontalToFrameAlignData(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData&, int, bool, int, int, int, int const*, int)
0.01%     Histogram::BrightIndexOfPercent(float)
0.01%     hyGetSize(HyImage const*)
0.01%     LevMarqOptimizer::GetGradientAndResidual(ChMatrix<float> const&, ChMatrix<float> const&, float const*, std::__ndk1::vector<float, std::__ndk1::allocator<float> > const&, ChMatrix<float>&, ChMatrix<float>&)
0.01%     std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >::reserve(unsigned long)
0.01%     libvenus_tracking.so[+977c0]
0.01%     SplineParabolicPolarTransform::SplineParabolicPolarTransform()
0.01%     VenusTrackingLiveEngine::TrackYUV420Biplanar(unsigned char*, int, int, int, unsigned char*, int, bool, int, bool, bool)
0.01%     libvenus_tracking.so[+9ee64]
0.01%     libvenus_tracking.so[+9ef24]
0.01%     clapack_SolveLinearEquations(ChMatrix<double>&, ChMatrix<double> const&, ChMatrix<double> const&, int, int)
0.01%     Histogram::Histogram()
0.01%     hyCreateImageHeader(HySize const&, int, int)
0.01%     Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>&)
0.01%     ippiCopy(HyImage const*, HyImage*)
0.01%     MorphologyTool::InitialThread()
0.01%     hyResetImageROI(HyImage*)
0.01%     ProjectionTransform::ProjectionTransform(float const*, float const*, ChMatrix<float> const&)
0.01%     HeadPoseProcessor::EstimatePoseDegree(float const*, float&, float&, float&)
0.01%     LBFFaceShapeAligner::DoAlignFace(HyImage*, HyRect const*, LBFRegFaceShape32f const*, int, bool, int, bool, LBFRegFaceShape32f&, int&, bool, LBFPerformanceLevel)
0.00%     RegressionModel::ReleaseRegressionModel()
0.00%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>::Scalar const&)
0.00%     VenusTrackingLiveEngine::IsSingleFaceBigEnough()
0.00%     VenusTrackingLiveEngine::Thread_DetectFace(void*)
0.00%     VenusTrackingLiveEngine::Thread_ImageResizeAndRotate(void*)
