Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 14375
Event count: 20946663216

Overhead  Symbol
0.01%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const>, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const>, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > > >(Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false>, -1, -1, false> const> const&, Eigen::Transpose<Eigen::Transpose<Eigen::Block<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, 1, true>, -1, 1, false> const> const> const&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >&, Eigen::Transpose<Eigen::Map<Eigen::Matrix<double, 1, -1, 1, 1, -1>, 0, Eigen::Stride<0, 0> > >::Scalar const&)
0.01%     PThreadControlShell::CreateThreadRun(void* (*)(void*), void*)
0.01%     VenusTrackingLiveEngine::CheckLBFFaceShapeIsOK(HyImage*, LBFRegFaceShape32f const&, int, bool, int, bool)
0.01%     LBFFaceShapeAligner::DoAlignFace(HyImage*, HyRect const*, LBFRegFaceShape32f const*, int, bool, int, bool, LBFRegFaceShape32f&, int&, bool, LBFPerformanceLevel)
0.01%     RefineCloseEyePoint(FrameData*, FaceDataInfo*)
0.01%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::ColPivHouseholderQR(long, long)
0.01%     MorphologyTool::InitialThread()
0.01%     FaceAlignMotionSmoother::SmoothEyeByCenterAndRotate(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, std::__ndk1::deque<FaceAlignMotionSmootherData, std::__ndk1::allocator<FaceAlignMotionSmootherData> >&, int*, int, bool)
0.01%     FaceAlignMotionSmoother::MergeMouthResult(MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&, MakeupLive_FaceAlignData&)
0.01%     FaceAlignMotionSmoother::GetShapeComponentStrength(MakeupLive_FaceAlignData const&, MakeupLive_FaceAlignData const&, float*, float*, float*)
0.01%     libvenus_tracking.so[+9edfc]
0.01%     Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, -1, 1, 0, -1, 1>, -1, 1, false>&)
0.01%     std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >::reserve(unsigned long)
0.01%     void Eigen::internal::gemv_dense_selector<2, 1, true>::run<Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const>, Eigen::Matrix<double, -1, 1, 0, -1, 1>, Eigen::Matrix<double, -1, 1, 0, -1, 1> >(Eigen::Transpose<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1> const, -1, -1, true> const> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>::Scalar const&)
0.01%     CheckEyeBlink(MakeupLive_FaceAlignData, MakeupLive_FaceAlignData, bool&, float&, bool&, float&)
0.01%     Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>, 4, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Block<Eigen::Matrix<double, -1, -1, 0, -1, -1>, -1, -1, false> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::mul_assign_op<double, double>, 0>&)
0.01%     LocalBinaryFeature::LocalBinaryFeature(int)
0.01%     hyReleaseImage(HyImage**)
0.01%     HeadPoseProcessor::EstimatePoseDegree(float const*, float&, float&, float&)
0.01%     PnPSolver::PnPSolver()
0.01%     LevMarqOptimizer::GetGradientAndResidual(ChMatrix<float> const&, ChMatrix<float> const&, float const*, std::__ndk1::vector<float, std::__ndk1::allocator<float> > const&, ChMatrix<float>&, ChMatrix<float>&)
0.01%     Histogram::GetAverage()
0.01%     ParabolicSpline::ParabolicSpline(HyPoint2D32f const&, HyPoint2D32f const&)
0.01%     FaceAlignMotionSmoother::PushBackAlginDataForPreSmooth(MakeupLive_FaceAlignData const&)
0.00%     ComputeFaceBoundingRectNoRestrict(LBFRegFaceShape32f const&)
0.00%     VenusTrackingLiveEngine::GetRotationFlipCorrectedMetaData(MetaData*)
0.00%     Histogram::DarkIndexOfPercent(float)
0.00%     PnPSolver::MakeEPnPPointVectors(std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, ChMatrix<float>&, ChMatrix<float>&, float const*, std::__ndk1::vector<HyPoint3D32f, std::__ndk1::allocator<HyPoint3D32f> >&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&)
0.00%     Eigen::internal::qr_preconditioner_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2, 0, true>::run(Eigen::JacobiSVD<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 2>&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&)
0.00%     PnPSolver::UndistortPoints(std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> > const&, std::__ndk1::vector<HyPoint2D32f, std::__ndk1::allocator<HyPoint2D32f> >&, ChMatrix<float>&, ChMatrix<float>&)
0.00%     Eigen::PlainObjectBase<Eigen::Matrix<int, -1, 1, 0, -1, 1> >::resize(long)
0.00%     hyCreateImage(HySize const&, int, int)
0.00%     VenusTrackingLiveEngine::CopyMetadataToOutput()
0.00%     Eigen::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::ColPivHouseholderQR<Eigen::Matrix<double, -1, -1, 0, -1, -1> >(Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&)
